Symbol,cp,Initial cash,Final cash,Total return,Trades,Win rate,Sharpe ratio,Max drawdown,BTC_cp,ETH_cp,SOL_cp
ME,9.5,10000.0,3587.835651892591,-64.12164348107409,1,0.0,-1.5185788207780164,-79.36280137772675,9.5,9.5,9.5
ME,10.0,10000.0,3587.835651892591,-64.12164348107409,1,0.0,-1.5185788207780164,-79.36280137772675,10.0,10.0,10.0
MKR,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
MKR,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
MKR,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
MKR,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
MKR,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
MKR,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
MKR,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
MKR,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
MKR,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
MKR,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
MKR,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
MKR,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
MKR,-4.0,10000.0,9639.8891966759,-3.6011080332409984,1,0.0,-1.6527325220745546,-3.6011080332409984,-4.0,-4.0,-4.0
MKR,-3.5,10000.0,10085.99701294286,0.8599701294286024,3,66.66666666666666,0.24328171598150525,-3.6011080332409984,-3.5,-3.5,-3.5
MKR,-3.0,10000.0,10607.327821145771,6.073278211457709,6,66.66666666666666,0.6459864978565908,-17.71183007078692,-3.0,-3.0,-3.0
MKR,-2.5,10000.0,10927.3983673183,9.273983673182991,9,66.66666666666666,0.766289270757669,-20.52631578947369,-2.5,-2.5,-2.5
MKR,-2.0,10000.0,12147.599074427648,21.475990744276476,15,66.66666666666666,1.3177829513495798,-20.526315789473692,-2.0,-2.0,-2.0
MKR,-1.5,10000.0,18662.568927322638,86.62568927322639,26,57.692307692307686,2.95639428141347,-20.526315789473674,-1.5,-1.5,-1.5
MKR,-1.0,10000.0,34060.86142157219,240.6086142157219,44,56.81818181818182,4.4145357398387866,-27.83695136398558,-1.0,-1.0,-1.0
MKR,-0.5,10000.0,40424.212806575,304.24212806574997,50,60.0,4.637454301092428,-28.74624647760115,-0.5,-0.5,-0.5
MKR,0.0,10000.0,33518.46026227786,235.18460262277864,37,67.56756756756756,3.8832131548375606,-38.092072580545356,0.0,0.0,0.0
MKR,0.5,10000.0,19365.738684431497,93.65738684431497,21,57.14285714285714,2.2908951678402723,-40.315830400703845,0.5,0.5,0.5
MKR,1.0,10000.0,16631.80231903063,66.3180231903063,13,53.84615384615385,1.870833758301314,-44.31795189838458,1.0,1.0,1.0
MKR,1.5,10000.0,14142.063254273029,41.42063254273029,7,42.857142857142854,1.4348637414116743,-46.12226845329751,1.5,1.5,1.5
MKR,2.0,10000.0,12817.199014562499,28.171990145624985,3,66.66666666666666,1.1731421910932183,-46.12226845329751,2.0,2.0,2.0
MKR,2.5,10000.0,12817.199014562499,28.171990145624985,3,66.66666666666666,1.1731421910932183,-46.12226845329751,2.5,2.5,2.5
MKR,3.0,10000.0,12558.362534836851,25.583625348368518,2,100.0,1.1191045638330113,-47.21030042918455,3.0,3.0,3.0
MKR,3.5,10000.0,12558.362534836851,25.583625348368518,2,100.0,1.1191045638330113,-47.21030042918455,3.5,3.5,3.5
MKR,4.0,10000.0,12558.362534836851,25.583625348368518,2,100.0,1.1191045638330113,-47.21030042918455,4.0,4.0,4.0
MKR,4.5,10000.0,12558.362534836851,25.583625348368518,2,100.0,1.1191045638330113,-47.21030042918455,4.5,4.5,4.5
MKR,5.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,5.0,5.0,5.0
MKR,5.5,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,5.5,5.5,5.5
MKR,6.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,6.0,6.0,6.0
MKR,6.5,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,6.5,6.5,6.5
MKR,7.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,7.0,7.0,7.0
MKR,7.5,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,7.5,7.5,7.5
MKR,8.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,8.0,8.0,8.0
MKR,8.5,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,8.5,8.5,8.5
MKR,9.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,9.0,9.0,9.0
MKR,9.5,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,9.5,9.5,9.5
MKR,10.0,10000.0,12321.547698465643,23.215476984656434,1,100.0,1.0687321562517895,-47.21030042918455,10.0,10.0,10.0
MOVE,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
MOVE,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
MOVE,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
MOVE,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
MOVE,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
MOVE,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
MOVE,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
MOVE,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
MOVE,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
MOVE,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
MOVE,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
MOVE,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
MOVE,-4.0,10000.0,9540.130151843818,-4.598698481561823,1,0.0,-1.6527325220745543,-4.598698481561823,-4.0,-4.0,-4.0
MOVE,-3.5,10000.0,10028.8079220057,0.28807922005700676,3,66.66666666666666,0.12873079164569773,-7.640515098067717,-3.5,-3.5,-3.5
MOVE,-3.0,10000.0,18268.373644270658,82.68373644270658,6,83.33333333333334,4.259354537975769,-10.470301072456348,-3.0,-3.0,-3.0
MOVE,-2.5,10000.0,18399.80299382274,83.99802993822742,9,66.66666666666666,2.824586851820851,-24.862574438845616,-2.5,-2.5,-2.5
MOVE,-2.0,10000.0,16732.152761510606,67.32152761510606,15,53.333333333333336,2.2639952288143372,-24.862574438845623,-2.0,-2.0,-2.0
MOVE,-1.5,10000.0,7359.263066987267,-26.407369330127327,26,38.46153846153847,-0.2381304211503355,-61.43086133393345,-1.5,-1.5,-1.5
MOVE,-1.0,10000.0,8792.810044116748,-12.07189955883252,44,45.45454545454545,0.3334348670664603,-56.22882224645138,-1.0,-1.0,-1.0
MOVE,-0.5,10000.0,7389.102584897335,-26.108974151026647,50,48.0,0.04717228988957675,-57.67868621880229,-0.5,-0.5,-0.5
MOVE,0.0,10000.0,6209.283805832168,-37.907161941678325,37,43.24324324324324,-0.2125107858677362,-64.60866559762155,0.0,0.0,0.0
MOVE,0.5,10000.0,3691.1535323240646,-63.08846467675936,21,38.095238095238095,-1.1600151897477118,-79.34028023073803,0.5,0.5,0.5
MOVE,1.0,10000.0,3428.2505092343686,-65.71749490765632,13,30.76923076923077,-1.2616141786130566,-81.30676719501572,1.0,1.0,1.0
MOVE,1.5,10000.0,2919.474768632086,-70.80525231367913,7,14.285714285714285,-1.5507010745849867,-84.08097034586154,1.5,1.5,1.5
MOVE,2.0,10000.0,2536.565778809796,-74.63434221190204,3,33.33333333333333,-1.8009891455755156,-86.16885945156986,2.0,2.0,2.0
MOVE,2.5,10000.0,2536.565778809796,-74.63434221190204,3,33.33333333333333,-1.8009891455755156,-86.16885945156986,2.5,2.5,2.5
MOVE,3.0,10000.0,2481.860801045044,-75.18139198954957,2,50.0,-1.8403006214599182,-86.46714946339762,3.0,3.0,3.0
MOVE,3.5,10000.0,2481.860801045044,-75.18139198954957,2,50.0,-1.8403006214599182,-86.46714946339762,3.5,3.5,3.5
MOVE,4.0,10000.0,2481.860801045044,-75.18139198954957,2,50.0,-1.8403006214599182,-86.46714946339762,4.0,4.0,4.0
MOVE,4.5,10000.0,2481.860801045044,-75.18139198954957,2,50.0,-1.8403006214599182,-86.46714946339762,4.5,4.5,4.5
MOVE,5.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,5.0,5.0,5.0
MOVE,5.5,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,5.5,5.5,5.5
MOVE,6.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,6.0,6.0,6.0
MOVE,6.5,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,6.5,6.5,6.5
MOVE,7.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,7.0,7.0,7.0
MOVE,7.5,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,7.5,7.5,7.5
MOVE,8.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,8.0,8.0,8.0
MOVE,8.5,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,8.5,8.5,8.5
MOVE,9.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,9.0,9.0,9.0
MOVE,9.5,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,9.5,9.5,9.5
MOVE,10.0,10000.0,2475.0086177180283,-75.2499138228197,1,0.0,-1.8453914336915855,-86.46714946339762,10.0,10.0,10.0
MUBARAK,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
MUBARAK,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
MUBARAK,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
MUBARAK,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
MUBARAK,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
MUBARAK,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
MUBARAK,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
MUBARAK,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
MUBARAK,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
MUBARAK,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
MUBARAK,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
MUBARAK,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
MUBARAK,-4.0,10000.0,10000.0,0.0,0,0.0,,0.0,-4.0,-4.0,-4.0
MUBARAK,-3.5,10000.0,10000.0,0.0,0,0.0,,0.0,-3.5,-3.5,-3.5
MUBARAK,-3.0,10000.0,10000.0,0.0,0,0.0,,0.0,-3.0,-3.0,-3.0
MUBARAK,-2.5,10000.0,10005.782812722187,0.05782812722187373,2,50.0,0.2672441337582419,-15.674487914530348,-2.5,-2.5,-2.5
MUBARAK,-2.0,10000.0,12321.104448215461,23.211044482154612,6,66.66666666666666,1.8641340878479333,-16.01208459214502,-2.0,-2.0,-2.0
MUBARAK,-1.5,10000.0,12273.430967155728,22.734309671557277,9,66.66666666666666,1.7775935929482893,-30.177912051023824,-1.5,-1.5,-1.5
MUBARAK,-1.0,10000.0,13585.095630469874,35.85095630469874,12,58.333333333333336,2.2255020812021975,-32.79372514421315,-1.0,-1.0,-1.0
MUBARAK,-0.5,10000.0,7310.432942232027,-26.89567057767973,17,58.82352941176471,-0.019405368793760435,-65.44641024487994,-0.5,-0.5,-0.5
MUBARAK,0.0,10000.0,11121.336214614726,11.213362146147265,15,40.0,1.5364654003004254,-65.49198091017051,0.0,0.0,0.0
MUBARAK,0.5,10000.0,5578.511665617245,-44.21488334382755,5,40.0,-0.512710182238798,-77.7583981223412,0.5,0.5,0.5
MUBARAK,1.0,10000.0,6004.120185064882,-39.958798149351175,4,50.0,-0.2732316969177346,-77.7583981223412,1.0,1.0,1.0
MUBARAK,1.5,10000.0,5989.184562713975,-40.108154372860255,3,66.66666666666666,-0.28069797649551703,-77.81372549019608,1.5,1.5,1.5
MUBARAK,2.0,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,2.0,2.0,2.0
MUBARAK,2.5,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,2.5,2.5,2.5
MUBARAK,3.0,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,3.0,3.0,3.0
MUBARAK,3.5,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,3.5,3.5,3.5
MUBARAK,4.0,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,4.0,4.0,4.0
MUBARAK,4.5,10000.0,5911.904761904762,-40.88095238095238,2,50.0,-0.31940016166908386,-78.10000000000001,4.5,4.5,4.5
MUBARAK,5.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,5.0,5.0,5.0
MUBARAK,5.5,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,5.5,5.5,5.5
MUBARAK,6.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,6.0,6.0,6.0
MUBARAK,6.5,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,6.5,6.5,6.5
MUBARAK,7.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,7.0,7.0,7.0
MUBARAK,7.5,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,7.5,7.5,7.5
MUBARAK,8.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,8.0,8.0,8.0
MUBARAK,8.5,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,8.5,8.5,8.5
MUBARAK,9.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,9.0,9.0,9.0
MUBARAK,9.5,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,9.5,9.5,9.5
MUBARAK,10.0,10000.0,5850.0,-41.5,1,0.0,-0.35080749750352236,-78.10000000000001,10.0,10.0,10.0
NEAR,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
NEAR,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
NEAR,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
NEAR,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
NEAR,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
NEAR,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
NEAR,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
NEAR,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
NEAR,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
NEAR,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
NEAR,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
NEAR,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
NEAR,-4.0,10000.0,9600.737100737102,-3.9926289926289793,1,0.0,-1.6527325220745546,-3.9926289926289793,-4.0,-4.0,-4.0
NEAR,-3.5,10000.0,9651.04264604106,-3.4895735395894008,3,33.33333333333333,-0.985302797969324,-5.257163767802049,-3.5,-3.5,-3.5
NEAR,-3.0,10000.0,15894.454298431818,58.94454298431818,6,66.66666666666666,4.32780017070418,-10.593370271847197,-3.0,-3.0,-3.0
NEAR,-2.5,10000.0,14743.099580731247,47.43099580731246,9,66.66666666666666,2.573536663393878,-23.76033057851238,-2.5,-2.5,-2.5
NEAR,-2.0,10000.0,18306.97005319517,83.06970053195171,15,66.66666666666666,3.4901004792990573,-23.760330578512384,-2.0,-2.0,-2.0
NEAR,-1.5,10000.0,21020.693006772937,110.20693006772937,26,61.53846153846154,3.3265527633870473,-23.760330578512395,-1.5,-1.5,-1.5
NEAR,-1.0,10000.0,28358.854945709223,183.58854945709223,44,59.09090909090909,3.799381715456307,-29.401747031162078,-1.0,-1.0,-1.0
NEAR,-0.5,10000.0,26968.190193937313,169.68190193937315,50,56.00000000000001,3.3663954119278348,-29.40174703116209,-0.5,-0.5,-0.5
NEAR,0.0,10000.0,18703.212333403622,87.03212333403623,37,64.86486486486487,2.182438404127444,-44.23365890308039,0.0,0.0,0.0
NEAR,0.5,10000.0,10610.53312637253,6.105331263725293,21,57.14285714285714,0.6860816294402401,-50.44320304232244,0.5,0.5,0.5
NEAR,1.0,10000.0,9136.06263442288,-8.639373655771196,13,46.15384615384615,0.3130197882652802,-57.22850179357112,1.0,1.0,1.0
NEAR,1.5,10000.0,7528.644249843162,-24.713557501568385,7,57.14285714285714,-0.16662819395106612,-64.75381059497856,1.5,1.5,1.5
NEAR,2.0,10000.0,6394.606443534256,-36.05393556465744,3,66.66666666666666,-0.5625823979844086,-69.14402703156739,2.0,2.0,2.0
NEAR,2.5,10000.0,6394.606443534256,-36.05393556465744,3,66.66666666666666,-0.5625823979844086,-69.14402703156739,2.5,2.5,2.5
NEAR,3.0,10000.0,6261.164056069921,-37.38835943930079,2,50.0,-0.6142380547582835,-69.7879282218597,3.0,3.0,3.0
NEAR,3.5,10000.0,6261.164056069921,-37.38835943930079,2,50.0,-0.6142380547582835,-69.7879282218597,3.5,3.5,3.5
NEAR,4.0,10000.0,6261.164056069921,-37.38835943930079,2,50.0,-0.6142380547582835,-69.7879282218597,4.0,4.0,4.0
NEAR,4.5,10000.0,6261.164056069921,-37.38835943930079,2,50.0,-0.6142380547582835,-69.7879282218597,4.5,4.5,4.5
NEAR,5.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,5.0,5.0,5.0
NEAR,5.5,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,5.5,5.5,5.5
NEAR,6.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,6.0,6.0,6.0
NEAR,6.5,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,6.5,6.5,6.5
NEAR,7.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,7.0,7.0,7.0
NEAR,7.5,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,7.5,7.5,7.5
NEAR,8.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,8.0,8.0,8.0
NEAR,8.5,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,8.5,8.5,8.5
NEAR,9.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,9.0,9.0,9.0
NEAR,9.5,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,9.5,9.5,9.5
NEAR,10.0,10000.0,6147.9847603769795,-38.52015239623021,1,0.0,-0.6589806321120887,-69.7879282218597,10.0,10.0,10.0
NEIRO,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
NEIRO,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
NEIRO,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
NEIRO,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
NEIRO,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
NEIRO,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
NEIRO,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
NEIRO,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
NEIRO,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
NEIRO,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
NEIRO,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
NEIRO,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
NEIRO,-4.0,10000.0,9596.574524482246,-4.034254755177535,1,0.0,-1.652732522074555,-4.034254755177535,-4.0,-4.0,-4.0
NEIRO,-3.5,10000.0,9459.21195125192,-5.4078804874807975,3,33.33333333333333,-1.4010879954105206,-6.544045491241269,-3.5,-3.5,-3.5
NEIRO,-3.0,10000.0,11361.142061922816,13.611420619228157,6,33.33333333333333,1.0123060342975183,-26.58566678516908,-3.0,-3.0,-3.0
NEIRO,-2.5,10000.0,12068.67167546609,20.686716754660903,9,44.44444444444444,1.0620981356644565,-30.53108403623867,-2.5,-2.5,-2.5
NEIRO,-2.0,10000.0,16952.845494411245,69.52845494411245,15,66.66666666666666,2.192749907640495,-30.53108403623867,-2.0,-2.0,-2.0
NEIRO,-1.5,10000.0,18925.72466142721,89.2572466142721,26,50.0,2.165457175021046,-31.102564550188657,-1.5,-1.5,-1.5
NEIRO,-1.0,10000.0,41942.07783878434,319.42077838784337,44,56.81818181818182,3.484164429386629,-40.18120828123187,-1.0,-1.0,-1.0
NEIRO,-0.5,10000.0,37005.20166746886,270.05201667468856,50,54.0,3.0676198952286238,-49.85498919922014,-0.5,-0.5,-0.5
NEIRO,0.0,10000.0,26128.681359229286,161.28681359229287,37,59.45945945945946,2.407095413568722,-59.5308137910237,0.0,0.0,0.0
NEIRO,0.5,10000.0,12371.989140268804,23.719891402688045,21,38.095238095238095,1.1850840122114934,-75.66937671972089,0.5,0.5,0.5
NEIRO,1.0,10000.0,9324.032325604683,-6.759676743953169,13,46.15384615384615,0.7398070398390898,-80.58000740978906,1.0,1.0,1.0
NEIRO,1.5,10000.0,7243.280503512598,-27.567194964874016,7,42.857142857142854,0.34706275439404616,-84.9137745564485,1.5,1.5,1.5
NEIRO,2.0,10000.0,6092.217290972465,-39.07782709027535,3,33.33333333333333,0.08301007375497205,-87.02548087189076,2.0,2.0,2.0
NEIRO,2.5,10000.0,6092.217290972465,-39.07782709027535,3,33.33333333333333,0.08301007375497205,-87.02548087189076,2.5,2.5,2.5
NEIRO,3.0,10000.0,5820.208421199607,-41.797915788003934,2,50.0,0.012799182595991223,-87.60477476692515,3.0,3.0,3.0
NEIRO,3.5,10000.0,5820.208421199607,-41.797915788003934,2,50.0,0.012799182595991223,-87.60477476692515,3.5,3.5,3.5
NEIRO,4.0,10000.0,5820.208421199607,-41.797915788003934,2,50.0,0.012799182595991223,-87.60477476692515,4.0,4.0,4.0
NEIRO,4.5,10000.0,5820.208421199607,-41.797915788003934,2,50.0,0.012799182595991223,-87.60477476692515,4.5,4.5,4.5
NEIRO,5.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,5.0,5.0,5.0
NEIRO,5.5,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,5.5,5.5,5.5
NEIRO,6.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,6.0,6.0,6.0
NEIRO,6.5,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,6.5,6.5,6.5
NEIRO,7.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,7.0,7.0,7.0
NEIRO,7.5,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,7.5,7.5,7.5
NEIRO,8.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,8.0,8.0,8.0
NEIRO,8.5,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,8.5,8.5,8.5
NEIRO,9.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,9.0,9.0,9.0
NEIRO,9.5,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,9.5,9.5,9.5
NEIRO,10.0,10000.0,5599.42911512845,-44.0057088487155,1,0.0,-0.04675770493453581,-87.60477476692515,10.0,10.0,10.0
NEO,-10.0,10000.0,10000.0,0.0,0,0.0,,0.0,-10.0,-10.0,-10.0
NEO,-9.5,10000.0,10000.0,0.0,0,0.0,,0.0,-9.5,-9.5,-9.5
NEO,-9.0,10000.0,10000.0,0.0,0,0.0,,0.0,-9.0,-9.0,-9.0
NEO,-8.5,10000.0,10000.0,0.0,0,0.0,,0.0,-8.5,-8.5,-8.5
NEO,-8.0,10000.0,10000.0,0.0,0,0.0,,0.0,-8.0,-8.0,-8.0
NEO,-7.5,10000.0,10000.0,0.0,0,0.0,,0.0,-7.5,-7.5,-7.5
NEO,-7.0,10000.0,10000.0,0.0,0,0.0,,0.0,-7.0,-7.0,-7.0
NEO,-6.5,10000.0,10000.0,0.0,0,0.0,,0.0,-6.5,-6.5,-6.5
NEO,-6.0,10000.0,10000.0,0.0,0,0.0,,0.0,-6.0,-6.0,-6.0
NEO,-5.5,10000.0,10000.0,0.0,0,0.0,,0.0,-5.5,-5.5,-5.5
NEO,-5.0,10000.0,10000.0,0.0,0,0.0,,0.0,-5.0,-5.0,-5.0
NEO,-4.5,10000.0,10000.0,0.0,0,0.0,,0.0,-4.5,-4.5,-4.5
NEO,-4.0,10000.0,9531.416400425984,-4.685835995740162,1,0.0,-1.652732522074555,-4.685835995740162,-4.0,-4.0,-4.0
